set_id,design_group,model,reps,seed,t_end,Q0,A0,P0,N0,M0,G0,k_qa,k_aq,b_a,d_a,b_p,k_pn,d_p,k_nm,d_n,k_mg,d_m,d_g,eff_mean,eff_cv,tx_activation,tx_prolif,tx_maturation,tx_integration,tx_eff,tx_survival,tau
S002692,structural_integration,integration,3,2713268904,56.0,60,4,8,10,15,12,0.014749015539107907,0.05208585958533837,0.13529303630415726,0.028935447221183557,0.19275876214870288,0.150981115285452,0.17851124029678747,0.09327456065249735,0.06250843650884132,0.04275034544142442,0.031824188900690005,0.0016020316470916765,0.8235437680778719,0.4251357622809937,1.1438772197192482,1.261299892697368,1.3313555381390256,1.0097230896841005,1.2599659330014181,0.7367626433402067,14.0
S002693,structural_integration,integration,3,2714268907,56.0,60,4,8,10,15,12,0.012652827984898807,0.030091144319499736,0.2749424139257462,0.03408727752144695,0.16897488807132746,0.18871613161936385,0.14147703690638155,0.11532794207908295,0.04748433780830608,0.06547870468093371,0.015338760327911215,0.0021268071709688173,0.6973846570231986,0.30948504543987687,0.97875049675583,1.2677329367005434,1.1846480479671602,0.8640434658679509,1.1149521978746708,0.7274972994932446,14.0
S002694,structural_integration,integration,3,2715268910,56.0,60,4,8,10,15,12,0.01457791244463099,0.06870397811001737,0.18204100696073305,0.019542448799960407,0.13257467501320852,0.16642965237056767,0.06471904782009519,0.053986337242379084,0.032462855396996025,0.026550336336014106,0.0228767557622933,0.0017124736469026638,0.7587792092796976,0.41091243608147365,1.1240404393015233,1.1529010015841306,1.3122308729403114,0.9480975287585708,0.8794259277787629,0.7474178567833795,14.0
S002695,structural_integration,integration,3,2716268913,56.0,60,4,8,10,15,12,0.03249202457149396,0.0402709810161138,0.2600639342885339,0.024784124907347733,0.12625225557286326,0.18020758677279541,0.061350848164780016,0.10040354234309239,0.02704249864581244,0.05490793607814722,0.00869904985638653,0.005793055847332699,0.6345403803597631,0.1878061551456598,1.1309275248581923,1.2243473258359443,1.2397890642501317,1.2652982596936568,0.9712444017201333,0.8488612750287106,14.0
S002696,structural_integration,integration,3,2717268916,56.0,60,4,8,10,15,12,0.03173952792966294,0.05846636640223887,0.20112059064255586,0.016298246780249607,0.10766669041687883,0.14847539919819538,0.08121480365117664,0.07989274387858601,0.022526635433847354,0.022572296780256185,0.01336912893816809,0.0016448017706774292,0.5226615076839862,0.2173877293195483,1.0339701159085681,1.099046443837264,1.033064707700969,0.9213793044820392,1.3954401238546452,0.9058827486880761,14.0
S002697,structural_integration,integration,3,2718268919,56.0,60,4,8,10,15,12,0.02646182147493317,0.03469602064317352,0.151392320595728,0.01770298409074384,0.18347136761906557,0.29502084859919314,0.09815424398909289,0.06342859213219089,0.03360392367889561,0.03558869159695142,0.041117208450926805,0.003785605342286887,0.7032249425328756,0.4194858163121207,0.9825105022241943,1.2415866416000583,1.0570816738365516,1.0309112885352372,1.0856364345333738,0.7296180282845038,14.0
S002698,structural_integration,integration,3,2719268922,56.0,60,4,8,10,15,12,0.023554164182821035,0.0342833669946433,0.16415385950551503,0.027953053877709085,0.1072420484027903,0.19601918774959765,0.16656565381375713,0.06555236243467914,0.029890554571855306,0.050303408398885724,0.029322063808354074,0.001776191043639679,0.7067461224323308,0.36939962634751533,1.1570193006183347,1.13314664329544,1.4819227022780166,1.4088030871607855,0.9792678366635691,0.9573079151350441,14.0
S002699,structural_integration,integration,3,2720268925,56.0,60,4,8,10,15,12,0.017167809431718216,0.050729512116280316,0.2582069365111284,0.022486125520867678,0.21050579557688612,0.17400543745738217,0.11892720310907555,0.10218153896802831,0.05532911913262635,0.07225787097790798,0.019125291151270492,0.007822302234155174,0.6634220092066839,0.13811841144043704,1.0817290077010375,0.9569030888454993,1.1068386006772128,1.0905060159682665,1.1904647092102016,0.8375551185999603,14.0
S002700,structural_full,full,3,2721268928,56.0,60,4,8,10,15,12,0.018510606493273407,0.057031166168831506,0.19892051105879188,0.05703631219196915,0.19867869452357395,0.21645053038638581,0.0779389930346684,0.06537038506223544,0.05272969852602069,0.051361020821916265,0.03820384154186697,0.0038976449061811067,0.4047530460829266,0.29441493094318527,1.0724465846436946,0.9736980210238604,1.3829741595372687,1.2587730843123222,1.023448263579344,0.8810810770337402,14.0
S002701,structural_full,full,3,2722268931,56.0,60,4,8,10,15,12,0.025107985392280346,0.06526223187563161,0.14555572149976398,0.02301209892959463,0.20655927058105128,0.15682350824741928,0.0988840618407341,0.06029824414608376,0.020809501340061765,0.03466590900924944,0.024132973483439606,0.006071605393264646,0.5497742285180396,0.22058412375046577,1.125972831401974,1.088282836430794,0.9181184089499759,1.4372582817082646,0.9146707595649096,0.9359191969238012,14.0
S002702,structural_full,full,3,2723268934,56.0,60,4,8,10,15,12,0.03272091106268138,0.0447963758797719,0.15640192846186884,0.02349597364468838,0.1728702301535071,0.17775825083724694,0.16326597995337924,0.11000157754332383,0.054437820977772576,0.08374072047051652,0.017476993957099146,0.0031771651305304636,0.8477153333040319,0.2797931637066464,0.9508264210425987,1.0389745186607398,1.0136539361875052,1.226368599358662,0.9536815152200349,0.7548932464329018,14.0
S002703,structural_full,full,3,2724268937,56.0,60,4,8,10,15,12,0.0167245291373931,0.03225071949785639,0.20822073600436203,0.016028740202260132,0.12301482008333292,0.1931312002311601,0.13646170654891274,0.04503014778569462,0.057851082580062746,0.020349254680609562,0.016210525131664016,0.0011001686361792773,0.8207851896886438,0.24500835399357312,1.271306111079325,0.972327265494906,1.2193700031130312,1.0192567666845453,0.998283567306456,0.8199376243899122,14.0
S002704,structural_full,full,3,2725268940,56.0,60,4,8,10,15,12,0.02448338258699902,0.08104902355455572,0.20519754280677302,0.026152228894877297,0.12173545591746802,0.2656613000068342,0.07894670293346998,0.05263716374069465,0.02140708343211534,0.049278701890331074,0.014939754665814044,0.002545858110940992,0.533090859032553,0.36666430648142,1.0164459971407465,0.953627739920909,1.4385974463593547,0.863521707939467,1.2505090320523067,0.9753358571268549,14.0
S002705,structural_full,full,3,2726268943,56.0,60,4,8,10,15,12,0.014445453671241948,0.04768277828701604,0.2794173323785565,0.018294832215727055,0.1573795780904365,0.2502512913951171,0.08702013303669895,0.07837686080064074,0.06107483576489358,0.02852989960058302,0.03028873409744508,0.0096368259635112,0.8299673375978547,0.12661660879330064,1.2091679712491805,1.0742711737726895,0.9289522894070733,1.1297616999013291,1.0392182021855847,1.0381239958215915,14.0
S002706,structural_full,full,3,2727268946,56.0,60,4,8,10,15,12,0.032852182191691455,0.05757783143313999,0.2001889488380335,0.02470008258543356,0.20437385632902288,0.14979775530192144,0.13071965721919498,0.12138171776087306,0.0379415576239026,0.03691193985295783,0.0262475491097513,0.0075078267923082,0.8021861026997774,0.35331277743000666,1.2962984589836455,1.1103349372390865,1.3872939702954996,0.9184283290453842,1.1263445164003263,0.7910457370327592,14.0
S002707,structural_full,full,3,2728268949,56.0,60,4,8,10,15,12,0.03447795003652009,0.08126946266819195,0.29291063768125253,0.04470268676626132,0.1293185419603464,0.24794157539074985,0.1319048615186335,0.09410795071932002,0.06941075817248514,0.0470844995178611,0.03909426825522408,0.0061036482706932115,0.8832699075633532,0.1687793928898334,1.320381690540337,1.2044259602291079,1.3993347848649014,1.3733070463101396,1.0599166189651859,0.891264508423241,14.0
S002708,structural_full,full,3,2729268952,56.0,60,4,8,10,15,12,0.018311992954330805,0.06369143920020862,0.2887109118984197,0.025909627022043583,0.11103353625667543,0.15058804784996943,0.1237891741598697,0.08089532589823166,0.06700785915597944,0.02219077193070098,0.013811101262679726,0.0011179519151521917,0.6527660467017091,0.2861297535451859,1.186455777891725,1.0479656094096461,1.2306534602158263,1.2390480845952632,0.8837789063881681,0.7997088627039117,14.0
S002709,structural_full,full,3,2730268955,56.0,60,4,8,10,15,12,0.014193739343431966,0.06949873219560578,0.19786631708051602,0.02932397451000877,0.15481144129474958,0.14460604675446134,0.16792464523827424,0.07492579280665847,0.034224867512166156,0.026029468250582753,0.04398869610041872,0.0011445259338736344,0.5597977744162721,0.23328727554800452,0.9949074334723772,1.1022002485371052,0.945594784302641,1.2307912209572092,1.0473583372591688,0.8496782117009676,14.0
S002710,structural_full,full,3,2731268958,56.0,60,4,8,10,15,12,0.025688493024091347,0.04993958134311928,0.1450019907852767,0.04992103103412575,0.10278443425796625,0.1503000711772203,0.0978327642983009,0.05138790548531304,0.07880250351889895,0.057361941086113116,0.033453817644754934,0.0022638812737762587,0.3619547722620615,0.3171092563989383,1.1152699612759296,1.2964167427089417,0.9375063136915349,1.2417281986527846,1.3039967768012948,0.9796678607309737,14.0
S002711,structural_full,full,3,2732268961,56.0,60,4,8,10,15,12,0.03098807832389793,0.0451990511705463,0.2665388305622805,0.03260938042190038,0.20867416879442066,0.23197732128784546,0.11210146210951005,0.12157855730594729,0.050421007078583185,0.035715119384573744,0.023576960658810087,0.005254354780226141,0.7317649884068099,0.3234152004691509,1.1374331426292914,0.9539841455514206,0.9138135144218563,1.0933537541197216,1.176113592390941,0.8299449933362252,14.0
S002712,structural_full,full,3,2733268964,56.0,60,4,8,10,15,12,0.015568191586122587,0.08070439161817666,0.24935891728151793,0.01622305529139881,0.10432637319039657,0.21353975495567906,0.0998882956988825,0.08927427745593937,0.04697227889835385,0.04169936839275169,0.031629219986681195,0.009729666170283818,0.49954313477147216,0.44904604291112427,1.0095341791509758,1.0422929447939222,1.1987163563015595,1.1433835848040788,1.2001201492401692,0.8477284044036048,14.0
S002713,structural_full,full,3,2734268967,56.0,60,4,8,10,15,12,0.03393076096296158,0.06634819641017202,0.2501372736838651,0.01906062762034967,0.1088063164023654,0.17065849086816207,0.07089545660000907,0.06377070346066135,0.08186680826675874,0.03400278559871262,0.016381896714521567,0.0027457861872694565,0.4174806508863096,0.37802228375530145,1.026849116285953,1.274950322972155,0.9627358229109589,1.0820801462430663,1.043108863861764,0.7956577409819159,14.0
S002714,structural_full,full,3,2735268970,56.0,60,4,8,10,15,12,0.021165983899901094,0.06381450104652168,0.1727457977577288,0.015711825638443908,0.16198892650549684,0.2699464928398098,0.16396395408468928,0.0959040844301917,0.046396028896173794,0.022094288592095977,0.018511941151778018,0.006642086318488923,0.5891491930188489,0.4476131233499214,1.268249589262969,1.1777535191652602,1.2021819523468709,1.365786175701388,0.9144522217976819,0.93030386095467,14.0
S002715,structural_full,full,3,2736268973,56.0,60,4,8,10,15,12,0.0217273871617805,0.03916402592762191,0.1609893200523038,0.02923437861966733,0.17962429934460425,0.14066208509053574,0.10323904774002825,0.0628035210002548,0.03079136777941656,0.03986410959397203,0.020096359746295762,0.0013138107848390086,0.8848598537132103,0.30863095361813325,1.1645737848840534,1.0028780791876257,1.1875183280708101,0.8562439507023282,1.297784794390043,0.8091490550583932,14.0
S002716,structural_full,full,3,2737268976,56.0,60,4,8,10,15,12,0.027830806067556176,0.038529199180317726,0.23933499463508043,0.03919558103564565,0.11160723720878771,0.25538810723925737,0.08568622909515566,0.06415333868591412,0.030896471524738928,0.030270011423384372,0.01303852423860364,0.009094158481472811,0.8976617094518986,0.3213121900592594,1.0964249805493693,0.9864840699697819,0.9733359363295314,1.1776435450335143,1.3005468639856987,0.7394126028583726,14.0
S002717,structural_full,full,3,2738268979,56.0,60,4,8,10,15,12,0.0266256299540902,0.035763979674357536,0.13193781538401508,0.01850442385153765,0.14942089914224294,0.1769682806391987,0.12856542002820134,0.10347766799814813,0.07719508878665195,0.03511624021841038,0.04075275859898254,0.001829662992857251,0.7300258205435963,0.42313508970493685,1.2531236139541844,1.083340594754574,1.2890474024233987,1.023468959684897,1.2556813658903574,0.8733309637543993,14.0
S002718,structural_full,full,3,2739268982,56.0,60,4,8,10,15,12,0.01305946711604898,0.06740842108596436,0.2150057778108393,0.029908282016233034,0.2101914289111009,0.18395939519454682,0.09365890989287086,0.09899607141556521,0.07469543588197551,0.06763203581780185,0.017661127704099836,0.011997355591263699,0.8273571304912022,0.28903989246814044,1.133985376468687,0.9653053902648886,0.9834317694625861,0.9716508045773556,1.2357976717134445,0.9326557943676489,14.0
S002719,structural_full,full,3,2740268985,56.0,60,4,8,10,15,12,0.01269233025296916,0.08365688699562028,0.2264591283094572,0.016821617640970607,0.19039174518593513,0.20535995093715548,0.1379436326373989,0.11443081700178245,0.040740437885619714,0.029535329068704406,0.00825063012786353,0.0021107037617765366,0.6002336735581577,0.2584318102990416,1.3079069486601202,1.2023478001017724,1.1536756751588122,1.1060311918406014,1.0508672506851051,0.86365109344567,14.0
S002720,structural_full,full,3,2741268988,56.0,60,4,8,10,15,12,0.026213234793723374,0.06800808880963875,0.16704025545072976,0.02287570672241593,0.14619474988789863,0.2876729285265637,0.15986168764757985,0.052881322790377765,0.049289819242963745,0.0539228950792861,0.03497631619313447,0.0012606047437136432,0.7541371641037842,0.427574618612404,1.3144039848995617,1.1445921624872535,1.322511891788695,0.9061243476474943,0.8565151002612389,0.862160227761369,14.0
S002721,structural_full,full,3,2742268991,56.0,60,4,8,10,15,12,0.01593721006876839,0.032572055015195535,0.134372183874279,0.020662450816692247,0.20014151009524966,0.16856015113393394,0.12750867082873507,0.05931646395543403,0.03333950143487522,0.08389090489969384,0.014156823164052054,0.002371511449124928,0.7394908480605792,0.3716271221763626,0.9600257794907902,0.9588891290001472,1.3656819593782015,1.4463916668316186,0.9735110335717152,0.8804125064103581,14.0
S002722,structural_full,full,3,2743268994,56.0,60,4,8,10,15,12,0.023180304349833897,0.03409963725643308,0.12043945370784835,0.021248287991308908,0.1960372154914939,0.22286485989860455,0.07069862628285023,0.06922738122434308,0.06329543770043039,0.06582105433966154,0.012163995156752441,0.001037452365113287,0.5927539873662291,0.3972221895439464,1.0514845765385177,1.131325486014749,1.433385550747906,1.3084282917774277,1.175255968932576,0.7845912873124506,14.0
S002723,structural_full,full,3,2744268997,56.0,60,4,8,10,15,12,0.027753664632783847,0.03141621661562115,0.12868731682885648,0.01642194210123414,0.15158316451724313,0.23604633519814872,0.06276494799421121,0.05605687543043543,0.03293687329913221,0.03080157399577568,0.02029032444544655,0.0051814636765624466,0.85169253315338,0.2621046628339341,1.0082474337694396,1.2434753291887004,1.4216119344240257,1.1444089189461262,1.1780941557032811,0.9477802122408958,14.0
S002724,structural_full,full,3,2745269000,56.0,60,4,8,10,15,12,0.027309495180259175,0.04742482356862721,0.22131761163842248,0.04730995818465201,0.154648910728828,0.2485387376358391,0.07132426222680038,0.053015904179192726,0.04061828543117928,0.024401281927102354,0.011378587912502888,0.0010124324853517577,0.5691256083737488,0.38339403301729025,1.0790982322263796,1.1840578174321095,1.2575404036667346,1.3915900701281152,1.164318145133281,0.9600091592193478,14.0
